EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10087181,ALEXANDER CO., ,03/10/1992,2010,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,3, ,0,0, , ,.2,30,0, ,0, , ,03/10/1992,2010,35.93,-81.28, , ,"","",362
10087182,MECKLENBURG CO., ,03/10/1992,2107,Tornado,0,F2,0,18,2500000,0,NC,EST, , ,C,119, ,0,0, , ,3.4,180,0, ,0, , ,03/10/1992,2107,35.12,-81.00,35.15,-80.95,"","",363
10087184,CABARRUS CO., ,03/10/1992,2155,Tornado,0,F1,0,3,25000,0,NC,EST, , ,C,25, ,0,0, , ,.5,30,0, ,0, , ,03/10/1992,2155,35.37,-80.57, , ,"","",364
10087193,DAVIDSON CO., ,03/19/1992,1415,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,57, ,0,0, , ,.2,30,0, ,0, , ,03/19/1992,1415,35.58,-80.12, , ,"","",365
10087240,CLEVELAND CO., ,06/04/1992,1602,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,45, ,0,0, , ,.2,200,0, ,0, , ,06/04/1992,1602,35.25,-81.68, , ,"","",366
10090722,HYDE CO., ,06/21/1992,1145,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,95, ,0,0, , ,.2,200,0, ,0, , ,06/21/1992,1145,35.47,-76.42, , ,"","",367
10090754,DARE CO., ,07/06/1992,930,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,55, ,0,0, , ,.2,20,0, ,0, , ,07/06/1992,930,35.95,-75.62, , ,"","",368
10090756,PASQUOTANK CO., ,07/12/1992,1530,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,139, ,0,0, , ,.2,20,0, ,0, , ,07/12/1992,1530,36.22,-76.17, , ,"","",369
10090761,PASQUOTANK CO., ,07/18/1992,1545,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,139, ,0,0, , ,.2,20,0, ,0, , ,07/18/1992,1545,36.22,-76.17, , ,"","",370
10090805,CURRITUCK CO., ,08/15/1992,610,Tornado,0,F1,0,0,0,0,NC,EST, , ,C,53, ,0,0, , ,.7,70,0, ,0, , ,08/15/1992,610,36.40,-75.95, , ,"","",371
10090806,CURRITUCK CO., ,08/15/1992,620,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,53, ,0,0, , ,.5,30,0, ,0, , ,08/15/1992,620,36.55,-75.90, , ,"","",372
10090821,TYRRELL CO., ,11/04/1992,1400,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,177, ,0,0, , ,.1,10,0, ,0, , ,11/04/1992,1400,35.85,-76.32, , ,"","",373
10090822,CUMBERLAND CO., ,11/04/1992,1515,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,51, ,0,0, , ,.2,10,0, ,0, , ,11/04/1992,1515,34.85,-78.90, , ,"","",374
10090823,JOHNSTON CO., ,11/04/1992,1525,Tornado,0,F1,0,0,2500,0,NC,EST, , ,C,101, ,0,0, , ,.4,20,0, ,0, , ,11/04/1992,1525,35.60,-78.28, , ,"","",375
10090824,SCOTLAND CO., ,11/04/1992,1615,Tornado,0,F0,0,0,250,0,NC,EST, , ,C,165, ,0,0, , ,.4,20,0, ,0, , ,11/04/1992,1615,34.97,-79.45, , ,"","",376
10090825,CUMBERLAND CO., ,11/04/1992,1638,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,51, ,0,0, , ,.2,10,0, ,0, , ,11/04/1992,1638,35.17,-79.00, , ,"","",377
10090827,CUMBERLAND CO., ,11/04/1992,1749,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,51, ,0,0, , ,.2,10,0, ,0, , ,11/04/1992,1749,35.17,-78.77, , ,"","",378
10090828,HARNETT CO., ,11/04/1992,1755,Tornado,0,F1,0,0,2500,0,NC,EST, , ,C,85, ,0,0, , ,.3,20,0, ,0, , ,11/04/1992,1755,35.30,-78.68, , ,"","",379
10090829,JOHNSTON CO., ,11/04/1992,1815,Tornado,0,F1,0,0,0,0,NC,EST, , ,C,101, ,0,0, , ,.3,20,0, ,0, , ,11/04/1992,1815,35.33,-78.35, , ,"","",380
10090830,HERTFORD CO., ,11/04/1992,1830,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,91, ,0,0, , ,1.5,100,0, ,0, , ,11/04/1992,1830,36.30,-77.05, , ,"","",381
10090831,WAYNE CO., ,11/04/1992,1900,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,191, ,0,0, , ,.2,10,0, ,0, , ,11/04/1992,1900,35.35,-77.98, , ,"","",382
10090832,WAYNE CO., ,11/04/1992,1915,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,191, ,0,0, , ,2,30,0, ,0, , ,11/04/1992,1915,35.38,-78.00, , ,"","",383
10090833,CLEVELAND CO., ,11/22/1992,2115,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,45, ,0,0, , ,5,500,0, ,0, , ,11/22/1992,2115,35.43,-81.58,35.52,-81.52,"","",384
10090834,CATAWBA CO., ,11/22/1992,2140,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,35, ,0,0, , ,5,800,0, ,0, , ,11/22/1992,2140,35.70,-81.12,35.77,-81.05,"","",385
10090835,IREDELL CO., ,11/22/1992,2146,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,97, ,0,0, , ,21,800,0, ,0, , ,11/22/1992,2146,35.77,-81.05,35.93,-80.78,"","",386
10090838,YADKIN CO., ,11/22/1992,2220,Tornado,0,F1,0,1,250000,0,NC,EST, , ,C,197, ,0,0, , ,16,800,0, ,0, , ,11/22/1992,2220,36.07,-80.63,36.20,-80.42,"","",387
10090840,FORSYTH CO., ,11/22/1992,2247,Tornado,0,F1,0,0,0,0,NC,EST, , ,C,67, ,0,0, , ,6,800,0, ,0, , ,11/22/1992,2247,36.20,-80.42,35.43,-76.55,"","",388
10090842,STOKES CO., ,11/22/1992,2257,Tornado,0,F1,0,12,250000,0,NC,EST, , ,C,169, ,0,0, , ,9,800,0, ,0, , ,11/22/1992,2257,36.27,-80.32,36.35,-80.22,"","",389
10090844,ORANGE CO., ,11/23/1992,120,Tornado,0,F3,2,10,250000,0,NC,EST, , ,C,135, ,0,0, , ,5.5,1200,0, ,0, , ,11/23/1992,120,36.08,-79.18,36.12,-79.07,"","",390
10090845,HARNETT CO., ,11/23/1992,310,Tornado,0,F3,0,0,0,0,NC,EST, , ,C,85, ,0,0, , ,4,100,0, ,0, , ,11/23/1992,310,35.47,-78.68,35.47,-78.58,"","",391
10090846,JOHNSTON CO., ,11/23/1992,315,Tornado,0,F3,0,12,2500000,0,NC,EST, , ,C,101, ,0,0, , ,31,100,0, ,0, , ,11/23/1992,315,35.47,-78.58,35.63,-78.08,"","",392
10090847,WILSON CO., ,11/23/1992,353,Tornado,0,F3,0,0,250000,0,NC,EST, , ,C,195, ,0,0, , ,25,100,0, ,0, , ,11/23/1992,353,35.63,-78.08,35.82,-77.72,"","",393
10090848,EDGECOMBE CO., ,11/23/1992,423,Tornado,0,F3,0,2,250000,0,NC,EST, , ,C,65, ,0,0, , ,24,100,0, ,0, , ,11/23/1992,423,35.82,-77.72,35.97,-77.28,"","",394
10090849,MARTIN CO., ,11/23/1992,452,Tornado,0,F3,0,9,250000,0,NC,EST, , ,C,117, ,0,0, , ,11,100,0, ,0, , ,11/23/1992,452,35.97,-77.28,36.02,-77.20,"","",395
10089439,BERTIE CO., ,11/23/1992,505,Tornado,0,F3,0,0,250000,0,NC,EST, , ,C,15, ,0,0, , ,31,100,0, ,0, , ,11/23/1992,505,36.02,-77.20,36.20,-76.68,"","",396
10089440,BERTIE CO., ,11/23/1992,543,Tornado,0,F3,0,0,0,0,NC,EST, , ,C,15, ,0,0, , ,9,100,0, ,0, , ,11/23/1992,543,36.20,-76.68,36.22,-76.58,"","",397
10089653,CHOWAN CO., ,11/23/1992,554,Tornado,0,F3,0,0,0,0,NC,EST, , ,C,41, ,0,0, , ,13,100,0, ,0, , ,11/23/1992,554,36.22,-76.58,36.30,-76.35,"","",398
10089654,PASQUOTANK CO., ,11/23/1992,610,Tornado,0,F3,0,21,2500000,0,NC,EST, , ,C,139, ,0,0, , ,12,100,0, ,0, , ,11/23/1992,610,36.30,-76.35,36.33,-76.23,"","",399
10337539,WAKE CO.,Raleigh,03/27/1993,1605,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,183, ,0,0, , ,.5,30,7,SW,0, , ,03/27/1993,1605, , , , ,"A small tornado touched down briefly south of Lake Wheeler and moved northward blowing down trees in its path. ","",400
10337478,VANCE CO.,Henderson,04/16/1993,900,Tornado,0,F0,0,0,500000,0,NC,EST, , ,C,181, ,0,0, , ,.2,10,11,N,0, , ,04/16/1993,900, , , , ,"A small narrow tornado extensively damaged three mobile homes. ","",401
10338780,BUNCOMBE CO.,Asheville,05/19/1993,1410,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,21, ,0,0, , ,.2,10,2,S,0, , ,05/19/1993,1410, , , , ,"Witnesses observed funnel touch down briefly near Biltmore Village. ","",402
10338365,LENOIR CO.,Kinston,08/02/1993,1615,Tornado,0,F1,0,0,5000,0,NC,EST, , ,C,107, ,0,0, , ,2.5,30,8,NE,0, , ,08/02/1993,1615,35.37,-77.47, , ,"A tornado touched down northeast of Graingers and moved northeast to near the Pitt/Lenoir County border.  No structural damage was reported but many trees were blown or twisted down. ","",403
10337693,WAYNE CO.,Grantham,08/06/1993,330,Tornado,0,F1,0,0,500000,0,NC,EST, , ,C,191, ,0,0, , ,1,30,0, ,0, , ,08/06/1993,330,35.30,-78.17, , ,"Damage occurred to six houses, the roof of a school, four hangars at a local airport, several barns, and numerous trees. ","",404
10338301,HYDE CO.,Ponzer,08/06/1993,1400,Tornado,0,F1,0,0,50000,0,NC,EST, , ,C,95, ,0,0, , ,.5,20,0, ,0, , ,08/06/1993,1400, , , , ,"Damage occurred to house roofs and outbuildings, totaling $35,000. ","",405
10338302,HYDE CO.,Swanquarter,08/06/1993,1410,Tornado,0,F1,0,0,500000,0,NC,EST, , ,C,95, ,0,0, , ,.75,30,0, ,0, , ,08/06/1993,1410,35.42,-76.33, , ,"One home was destroyed and another damaged, totaling $60,000. ","",406
10338303,HYDE CO.,Engelhard,08/06/1993,1445,Tornado,0,F0,0,0,5000,0,NC,EST, , ,C,95, ,0,0, , ,.25,20,0, ,0, , ,08/06/1993,1445,35.50,-76.00, , ,"A house roof and satellite dish antenna were damaged, totaling $3,000. ","",407
10338552,BEAUFORT CO., ,08/06/1993,1530,Tornado,0,F1,0,0,50000,0,NC,EST, , ,C,13, ,0,0, , ,.5,10,0, ,0, ,Pantego,08/06/1993,1530,35.58,-76.67, , ,"A two-car garage and home were damaged and a tobacco barn destroyed, totaling $15,000. ","",408
10338564,BERTIE CO.,Windsor,09/01/1993,1800,Tornado,0,F1,0,0,50000,0,NC,EST, , ,C,15, ,0,0, , ,1.2,30,8,N,0, , ,09/01/1993,1800, , , , ,"A narrow path of twisted trees and downed power lines and minor structural damage to a house roof were left from just south of Buena Vista on U.S. Route 13 to just south of Askewville. ","",409
10338889,CARTERET CO.,Morehead City,09/27/1993,2020,Tornado,0,F1,0,0,5000000,0,NC,EST, , ,C,31, ,0,0, , ,2,20,2,NW,0, , ,09/27/1993,2020, , , , ,"Four businesses in West Ridge Shopping Center and two mobile homes in the Wildwood subdivision were destroyed and two outbuildings at a high school damaged.  Total damages were estimated at more than $500,000. ","",410
